time,ch1,ch2,ch3,ch4,ch5
999.0,-62.82653307993947,-62.04388291338476,-61.01333804198831,-59.517766886993265,-60.093893515648425
1000.0,-63.082964367881715,-61.77471239747611,-60.67344665328046,-60.223451032823014,-60.29928528731998
1001.0,-63.22779197998554,-61.97342746586726,-60.24105506934411,-59.88669031346666,-59.395091709443385
1002.0,-63.48880566052962,-61.752452310833014,-61.3171357730084,-60.396830671797396,-60.03979626989521
1003.0,-64.027400944983,-61.665822581813835,-61.58116371207687,-60.07580064212372,-60.90147804153068
1004.0,-63.626415767214354,-62.372360076260584,-61.89656290059765,-60.73766433399857,-60.32797478997633
1005.0,-62.9179712377592,-61.74559999117319,-61.64894277586363,-60.224271445891944,-59.409906726400884
1006.0,-64.0540101691741,-62.64139426418565,-60.87395991111256,-61.13528234594438,-59.979560971128954
1007.0,-63.38951452303443,-62.5503126565439,-60.52627232630669,-61.07151807948499,-59.960446392937946
1008.0,-63.837646939138175,-62.176605451448836,-61.57415098395309,-60.29793175166374,-60.0997954707369
1009.0,-62.836272117166835,-61.741649738372644,-60.84051975481589,-60.790534140023894,-59.81146131387977
1010.0,-63.350939839901784,-62.15150822868758,-60.950205664947255,-61.256648318701146,-60.36152435769659
1011.0,-62.751722087229936,-62.263448700826586,-60.69493541874758,-59.681793463558776,-60.41027343808068
1012.0,-63.32247209924921,-61.71604673658796,-60.37640467280369,-59.672649512335056,-59.44396028231553
1013.0,-63.094178197114246,-62.12993394706953,-61.87114680265832,-60.655628603532556,-60.714200791327436
1014.0,-63.17345401962507,-62.23000014018341,-60.621500127741534,-60.801780127911385,-59.905620651726295
1015.0,-63.124657938742814,-63.08385442364543,-60.135604068202476,-61.1068191651677,-59.980301630457994
1016.0,-63.44145485056152,-62.554520088217195,-61.156232751850325,-60.97708352497487,-60.20911443383334
1017.0,-63.44867379645726,-61.04907910360044,-61.69810873225375,-61.16331562250809,-60.06027525532759
1018.0,-63.587111689174115,-62.05664304499957,-61.301431065181305,-60.70980014479102,-60.75820068920905
1019.0,-63.14766411637941,-61.777790853498374,-61.374282088810574,-59.73305578547183,-60.831429928113025
1020.0,-64.75271067001852,-61.535489596043206,-61.258664861112344,-60.32527150531047,-60.294989384255096
1021.0,-63.505581164736995,-61.86173149452164,-60.38802059609499,-60.35357332249833,-60.469678387174305
1022.0,-63.917543708116334,-61.850356602929885,-61.57311915502214,-60.223946857666235,-60.28150362972625
1023.0,-62.94327427895931,-61.48795110614999,-60.38538885703187,-61.567427548065304,-60.02145867953653
1024.0,-63.58585419188303,-62.915597214755266,-60.390776094127524,-60.312183369668986,-59.86433728978822
1025.0,-64.0505908796311,-62.00443459322058,-60.36367418875253,-59.457291164007565,-59.43035509354858
1026.0,-62.04068540425229,-62.88938205849769,-61.52282421683053,-59.477691572701836,-60.03639570798124
1027.0,-63.94407626213093,-61.99958743814336,-60.92641407775978,-60.01138701687734,-60.24995560447884
1028.0,-63.42531861514949,-62.462317871560955,-60.191076726476155,-60.58208201781013,-59.89490097620388
1029.0,-63.59218151593488,-62.8318374464915,-60.89261392000815,-60.090617039478545,-60.45508834489283
1030.0,-63.24961607274774,-61.99148635979728,-60.9944372203782,-60.52793068747933,-60.465361640052045
1031.0,-63.20887720420529,-62.557781726974746,-61.76731696358103,-59.72772894728076,-59.38284568311211
1032.0,-62.74095358407522,-61.87874468798242,-61.2678233896426,-60.82644580762834,-59.93596004001495
1033.0,-63.753789429337125,-61.78180539959455,-61.055038388876,-60.6819913565438,-59.67778935684515
1034.0,-63.16400565204287,-61.666890505990985,-60.197241466080975,-61.03462214511544,-60.235543374820054
1035.0,-64.18004292875659,-61.62810136007475,-61.4721344102349,-60.036717652886026,-59.53205215828461
1036.0,-63.03662961692371,-62.59213880380993,-61.152601527837376,-60.761709648720704,-60.30817660165375
1037.0,-63.67192397057789,-61.69087231958407,-61.17219381954472,-59.61371996642392,-59.10906786968005
1038.0,-63.36985777152773,-62.23059245790718,-60.96342603185519,-60.75852477821859,-59.51419195204854
1039.0,-64.02896415394837,-62.18710881110048,-61.04355841209196,-60.12268295573833,-60.21345766014299
1040.0,-63.15326786871052,-61.52325160404599,-61.12521711734754,-58.97656546162147,-61.66434026871474
1041.0,-62.94537634062019,-61.966081320628035,-61.592624399454095,-60.53099332920485,-59.84896471930273
1042.0,-63.979001476525305,-62.00542530004568,-60.97739814614777,-60.48415571268433,-59.90307557913673
1043.0,-63.1942583977777,-61.519061523193095,-61.823619022270805,-60.110311505517274,-59.84831149325548
1044.0,-63.310659838624154,-62.222022657155975,-60.618890452304534,-60.80594082019601,-60.1457844349949
1045.0,-63.222390214805735,-61.99030537888432,-61.15861053532033,-59.810330051963945,-60.12122761663489
1046.0,-63.93807718754886,-61.7854338005287,-61.963699939486695,-60.500527421775146,-61.21986877082347
1047.0,-63.38335900924549,-62.74896314778405,-60.72315681789183,-59.82685315313285,-60.72860996720718
1048.0,-63.04379217952796,-62.314173968332824,-61.28459942971432,-59.97272423345731,-60.26831350140225
1049.0,-63.314243080152316,-61.66601257837733,-60.78889251835293,-59.75139807744671,-60.67702403343069
1050.0,-63.50728737739744,-62.49203220149932,-61.15580794255915,-60.202478009242355,-60.64239906059586
1051.0,-64.39373667428158,-62.09328126238143,-60.674344210666554,-60.741719217381316,-60.40532245005687
1052.0,-63.28374577524196,-61.86592398744586,-60.914890680303635,-60.276498772499615,-59.3861425409809
1053.0,-62.942164885099146,-62.622680955496044,-60.38568143192292,-60.32030411268587,-59.4216247166746
1054.0,-63.3908208133771,-62.155450423179175,-61.001824851730746,-59.0594391983866,-59.91975042636023
1055.0,-64.08472015625006,-61.85506896694874,-60.96323416109948,-59.841276504915946,-60.00729974352199
1056.0,-64.15398439938906,-61.05463160160099,-61.29434410209387,-60.00357337400723,-60.84908004186582
1057.0,-63.68338850301713,-61.33179111816465,-61.03978708620014,-59.63948853690563,-60.382204506518626
1058.0,-64.13389391258708,-62.60541970809223,-60.93197003849598,-60.625047437470094,-59.34179008442836
1059.0,-63.30949645831138,-62.28504777828679,-61.4175173794741,-61.442888218323525,-60.75884539740676
1060.0,-62.96823858005797,-61.68276364547801,-60.508570591313415,-60.510465677124934,-58.891181799319334
1061.0,-63.055535926528144,-62.046542419407366,-61.15203939577955,-59.740390839254864,-60.540752752519985
1062.0,-63.50901924782116,-61.98661995927239,-60.80977882699777,-59.92397970377362,-59.817690907477555
1063.0,-63.22653635937547,-62.258126693134365,-61.98376858264434,-60.20512067392507,-60.21155860647218
1064.0,-64.03194611393253,-61.43324144414369,-60.841710140704926,-60.47499839746746,-59.99842762510539
1065.0,-62.63470886830721,-61.765144812570625,-61.21915166260197,-61.04449136401129,-60.28186287118214
1066.0,-64.13703979074987,-62.60912207758282,-60.55044813708831,-60.62577631661059,-60.23416429117503
1067.0,-63.31768983887112,-61.352643709447015,-60.40294603987451,-60.55131871789342,-60.238148603458626
1068.0,-63.81823598220032,-62.481286741046645,-60.77457755365612,-59.36207853251063,-60.38314388386873
1069.0,-63.86242081210589,-61.799827722080984,-61.880227471522225,-59.23219060924288,-59.88256765311773
1070.0,-63.1069312625217,-62.3756563226233,-60.54443584959718,-60.72627590768983,-59.274903068318906
1071.0,-63.394199689992355,-61.830398596937044,-61.18773814914597,-60.57802346620155,-59.8004930637777
1072.0,-63.684562158837295,-62.338594464462716,-61.54182283247773,-59.76208270519119,-59.62399896448709
1073.0,-62.67747378922788,-62.02416709238844,-60.225692436199814,-59.90943498286086,-60.60753447681395
1074.0,-62.958807454793345,-62.73260231363192,-61.49781290502358,-59.94063886249272,-60.616774801032754
1075.0,-62.67396492447604,-61.578631288227015,-61.50321716216203,-59.55779272616747,-60.24754459208256
1076.0,-63.90277395979458,-62.239345799366276,-60.43972311485168,-61.22778008456061,-59.37170850607325
1077.0,-63.00250395748103,-62.7875806854151,-60.200545800162175,-60.936371838030745,-59.414310819239994
1078.0,-63.33384150986096,-61.716888983951186,-61.250636627504356,-59.10226379242193,-60.16044806467326
1079.0,-63.653848656170204,-62.689239936393186,-61.05715358901366,-60.99266969643816,-58.93619795274233
1080.0,-63.29000301522665,-62.7354646583413,-61.817436200688796,-59.688818839488434,-60.69583040662597
1081.0,-62.80147885487561,-61.877105123868425,-60.093356669428594,-60.144609801795774,-59.80866377295791
1082.0,-63.49449427421821,-62.13322863383996,-61.409963050934834,-60.596221841690124,-59.11277314151923
1083.0,-64.22183616181127,-61.421892751390445,-61.25545134073728,-60.75238729222628,-60.85321218608046
1084.0,-63.446714497252266,-61.61025093022849,-60.76995239017554,-61.00142360064655,-60.10965405131615
1085.0,-62.63749026443614,-62.083096502825015,-60.31513879216695,-60.11990382220722,-59.916632560443176
1086.0,-63.22198494600741,-61.949605035457616,-60.65228647961416,-60.15861768814679,-60.53270112246584
1087.0,-63.0036272093001,-62.915797893136734,-61.24898432945005,-60.202785417347634,-60.08236885846675
1088.0,-62.31670839964329,-60.97206468318601,-61.593846297692025,-60.51310679475342,-60.16122048581057
1089.0,-62.88528949523692,-62.253118892751374,-61.41577107521675,-60.2488411331522,-60.36325248206618
1090.0,-63.03733799056545,-62.035287867891306,-60.42236790906409,-60.70217758848867,-59.24532413345823
1091.0,-63.01797771591787,-62.02623675425371,-60.80321540138583,-59.84778169850902,-60.48822334773974
1092.0,-63.35476013633396,-61.79150558442827,-61.324116549352404,-59.31244266992281,-60.10678673769919
1093.0,-63.825874962222294,-61.82982393203526,-60.878105024094836,-59.877834072106616,-59.969453472181385
1094.0,-63.71272516797199,-62.61831123825536,-60.372415078651436,-60.099933749309336,-60.588824716857566
1095.0,-64.01941098606243,-62.151819969740025,-61.07917388075217,-60.106799819740964,-59.656548069587096
1096.0,-63.094483063562926,-61.47708084353465,-60.8761319121749,-60.30731942935743,-59.7731533052401
1097.0,-63.40282124404808,-62.549693600574535,-60.3328907448303,-60.804597133869926,-59.86762820378004
1098.0,-63.08113178613632,-62.25617516039528,-60.93583970712386,-59.11058708366989,-59.84324424855033
1099.0,-64.14487386293808,-62.17231526785618,-60.202418786093126,-60.84148896210025,-60.18896390372598
1100.0,-63.53541215865374,-62.280474931682775,-61.56070758372342,-60.44602509091818,-59.62259414862351
1101.0,-63.61319138097167,-61.389270419991185,-61.73469090353863,-60.08285926859303,-60.13109471544385
1102.0,-63.25943721934326,-61.29902986204057,-60.10364321787452,-60.44827868131057,-59.68331890946938
1103.0,-62.84838196069538,-62.06499402962828,-61.417105637350545,-60.768470298197414,-59.7552021385405
1104.0,-63.932874632254446,-61.417229479037566,-61.19073437519619,-60.08573614438547,-60.26919448008307
1105.0,-63.245734957049834,-61.65269085193564,-61.395112167155226,-59.979758992128325,-60.15434767065858
1106.0,-62.33259152663477,-62.21668019413159,-60.44711143499879,-59.942453325659066,-61.081140814330126
1107.0,-62.82889301509948,-63.22798569278338,-61.182922192461646,-60.47547839142914,-59.21124615394638
1108.0,-63.87785613424605,-62.171032349696176,-60.49732281518514,-59.27727047491768,-60.22647640309209
1109.0,-63.85109303562375,-62.60074134457979,-60.63136164694154,-60.24932954945414,-60.695863205574476
1110.0,-62.53679157078757,-61.90981992828474,-59.961917891748314,-60.1728694075534,-60.174148221522685
1111.0,-63.366471882878315,-62.756604424792435,-61.29119652477788,-61.17038853382934,-60.35466760302974
1112.0,-63.05214655216336,-61.360451085010794,-60.54384978356877,-60.14621484675959,-60.138815717324555
1113.0,-63.598386546943615,-61.64455348423643,-62.0012939224528,-60.79148381109089,-60.37042341533641
1114.0,-63.65935980214259,-62.163015037704454,-61.04955804187513,-59.58468904062463,-60.48661665726081
1115.0,-62.52124136601723,-60.93965962789028,-61.059787490617985,-59.824394871728046,-58.56495291509397
1116.0,-63.357162644655205,-60.86107789175219,-60.59041701861836,-60.578020012992994,-60.43553677314801
1117.0,-62.89324754065626,-62.75293195162357,-60.828397661682686,-60.06150954079721,-60.742030674668946
1118.0,-63.460461886663644,-61.79424391479161,-60.95426663169603,-60.120387163237574,-59.33442426217661
1119.0,-63.01513483372864,-62.19090482107827,-60.18204357301204,-59.9356408810667,-60.001088059824994
1120.0,-63.50057655851448,-61.87669049365873,-60.37173619859141,-60.81638446965346,-59.96840702876452
1121.0,-63.62337304631641,-61.280411028398476,-61.716010081811476,-61.38044242106284,-60.524331191451566
1122.0,-63.163615344484576,-61.880089574627505,-60.73302288234463,-60.32468397852637,-59.93035170219729
1123.0,-62.969674487532984,-62.108714954522135,-61.181868663573844,-59.62893944344999,-59.60739480527857
1124.0,-62.90285088614745,-61.258741675296534,-60.495549070873416,-60.07927292616,-59.78472710161244
1125.0,-63.5397770491508,-61.74936903173348,-59.62265360031645,-60.79677861677433,-59.91461849747669
1126.0,-63.937823535175724,-62.456792945920334,-61.27263290825425,-60.584917270270665,-60.105619729578734
1127.0,-63.069771874679184,-63.01060123817365,-61.927717627957186,-59.709089970817004,-60.58403800974938
1128.0,-62.34352443510886,-61.9673600761954,-61.20774060352104,-59.98829280122678,-60.065528030496225
1129.0,-62.85269645119555,-60.92226203103299,-61.17213905993554,-59.702302522003635,-59.83632992034878
1130.0,-62.70452533851972,-62.30908172524259,-60.70989693533842,-59.595720973479445,-59.59636964943593
1131.0,-62.935953667932104,-61.702445481090145,-60.66822723986191,-59.64159539204367,-60.39559916712338
1132.0,-62.407234376048144,-62.46821585736952,-61.47373551571044,-61.434156727384504,-60.21874754179545
1133.0,-62.633819636759256,-61.997626403390726,-60.321540774654785,-59.904397514628656,-59.75809567928125
1134.0,-63.38053983591522,-62.064647319910144,-61.01021629095438,-59.9414104806697,-59.81091896989233
1135.0,-63.4270519254662,-61.48231669915898,-61.50589343189628,-60.36726644836254,-59.28651638629866
1136.0,-62.79590231888213,-63.17630427749346,-61.85567887837912,-60.87865668875423,-59.04767277042372
1137.0,-63.41118532172274,-61.89283787740973,-61.47761070610626,-60.3785528729111,-60.52325319891743
1138.0,-64.12795324784756,-61.74551420716706,-61.53902220185379,-60.19746570347042,-59.89577754547395
1139.0,-63.575107767489044,-61.840551418013554,-61.03828130058698,-59.8373898652429,-60.79593472419968
1140.0,-62.829131852640565,-61.47248897686725,-61.08516771607294,-59.987038600344874,-59.910673900360976
1141.0,-63.5902359420759,-62.60954785627242,-60.573023500670786,-60.585486141239556,-59.57921054626464
1142.0,-63.77066037206835,-62.17294191980143,-60.48295751931202,-59.72864251554224,-59.747773019405855
1143.0,-64.17655032108165,-62.52897977638799,-61.473203432685004,-60.29764211461192,-60.20932296431819
1144.0,-62.91930199057402,-62.31342008250675,-61.37792423483055,-59.61808936740059,-60.00523165933817
1145.0,-63.11925627420037,-61.227559784357815,-61.34434891543644,-60.418222212058396,-60.25625267824595
1146.0,-62.86427800276426,-62.51461989375489,-61.087603815759934,-60.610985163043075,-60.42689659502202
1147.0,-63.37282504410007,-62.288810751733365,-60.963296242453,-59.710489762876314,-59.32312452596746
1148.0,-62.122685120752685,-62.06051183269709,-60.767935898371306,-59.991320872755246,-60.73156919624255
1149.0,-63.4677157822259,-62.18104479634781,-61.03654749246717,-60.86698007135978,-59.677577455231905
1150.0,-62.15420744806812,-61.05833617574445,-61.92789786038519,-60.15717086729181,-58.72524145987643
1151.0,-63.772764728485534,-61.20194145016019,-60.10945779343444,-59.7659861461103,-59.64538286716011
1152.0,-62.277999388094,-61.414257434605275,-61.282327649234475,-60.12963310319765,-60.65816869517843
1153.0,-63.49944754501182,-61.39258345269362,-60.67034050796017,-60.31096803629624,-58.99733481002638
1154.0,-63.43542654718638,-60.844127407150175,-60.66753873337274,-59.91085974029834,-59.451005785984286
1155.0,-64.00450538188251,-61.650814476092776,-61.13693356627774,-59.89528777790804,-59.71085715796166
1156.0,-64.0062127482891,-61.588953893992866,-60.72920277716486,-60.07703326457491,-59.5731709362228
1157.0,-62.465107624749116,-61.635279699697875,-60.38009252007533,-60.374015528941534,-59.38218235856728
1158.0,-61.772779522450264,-61.27310822324579,-61.337377130817764,-60.16992706730643,-59.91256517368257
1159.0,-64.01319744552092,-62.0448180357788,-61.33551255644307,-60.64556526436511,-59.38716012163385
1160.0,-64.24685958344817,-61.722316765842045,-60.93887541943255,-60.733547552216855,-59.75531568648435
1161.0,-63.655018550234,-61.81826472755512,-60.684494123761006,-59.65811657186368,-60.176906260224094
1162.0,-63.350453445856274,-62.2346376684175,-60.91944593836192,-59.95294287438179,-60.40601724101343
1163.0,-63.329238234122,-61.88570678296559,-60.360544614020675,-61.12071899890042,-60.10830386852745
1164.0,-62.96342140802346,-61.61896103043086,-61.005267892975894,-59.739532175114874,-60.09897694075295
1165.0,-62.73473609076106,-62.37883685020203,-61.38518852680841,-59.642884902940345,-59.11459916657847
1166.0,-63.447266815392275,-61.76382772753791,-60.76956627381577,-60.236093737454546,-60.31878160798173
1167.0,-62.95524491574377,-61.24913997083668,-60.6181084159104,-59.70518239041721,-59.911936372560774
1168.0,-62.19717125708602,-61.947782227997756,-61.064236144419866,-59.581625568585736,-59.99468507609668
1169.0,-63.98308957095502,-61.68517299006253,-60.82141415138057,-60.5185636208788,-60.092753508113574
1170.0,-63.092410625817685,-62.44851295974963,-60.09688433941884,-60.018564344989784,-60.15361506403769
1171.0,-63.95070527775168,-60.671050100111984,-60.6166042938533,-59.18663471248137,-59.16695738662111
1172.0,-63.440037768660225,-62.11234701655663,-61.252548875832076,-60.44054361613531,-59.895877426342686
1173.0,-63.70498296102668,-60.9613456240127,-60.87367174600018,-60.43146236381578,-59.27946891455631
1174.0,-63.51962405307293,-61.493489553545324,-61.463214517421235,-60.66744656422519,-59.77062307430959
1175.0,-63.730809249241,-60.85423813935008,-60.74340135328828,-60.52955381947136,-60.212014985482924
1176.0,-63.56931862530644,-61.1781620208495,-60.07324339169815,-60.23121250509688,-59.843256001267676
1177.0,-62.435250545247165,-62.48853020715938,-60.739437180757264,-60.46842415156285,-59.63139647133904
1178.0,-63.44931815471282,-60.89495419048587,-60.840210617487685,-60.55077008454965,-60.405157917245404
1179.0,-64.20974049577076,-61.6204669576803,-60.18512602601015,-60.35466074003396,-59.96060084880958
1180.0,-63.11991080164351,-61.56209315002988,-61.45840208551417,-59.98191713088949,-59.63396541118687
1181.0,-62.5061761968987,-62.44839771437097,-61.306075338554706,-59.77621596990598,-60.297385255105866
1182.0,-62.6105901829619,-61.60323669612093,-61.68949550795841,-59.21827586141818,-59.28418890038449
1183.0,-63.795504904396644,-61.85487704942857,-60.384521525820624,-59.942238530352554,-59.55780033413955
1184.0,-62.90090472254733,-62.07685228824596,-60.72389856375314,-61.327313257227196,-59.3475313997659
1185.0,-63.28164060635727,-61.88201344881159,-60.455214875213166,-59.98453834719832,-59.62222574631997
1186.0,-62.70646530357373,-61.73363852774405,-60.172590261608754,-60.31980524162132,-59.960944586016765
1187.0,-63.230252476056215,-61.48162311136948,-61.1404307153984,-60.3692752142143,-58.96377150039133
1188.0,-62.533475560041616,-61.27600794499113,-60.48585548550871,-60.85512954417714,-60.26981606284281
1189.0,-63.00199485621528,-61.88724168392873,-61.07932576915112,-60.19786564814712,-60.109001802029546
1190.0,-63.18075824745133,-61.81091106671448,-61.18059051930953,-59.74152556499311,-60.08152299499061
1191.0,-63.21360166003256,-62.08097932836302,-61.863377281315906,-60.38383415256715,-59.57220433555827
1192.0,-62.9362338433553,-61.512090097358914,-60.49563907104001,-60.45517485220869,-60.28990149659887
1193.0,-62.528146595757654,-61.499215378256984,-60.68887532542199,-60.28090325789405,-60.423820749620475
1194.0,-63.71949895606963,-62.07690110396579,-60.51521779771952,-59.80180043049914,-60.60452312924525
1195.0,-63.848859575410536,-62.13171935098775,-60.70874697599361,-59.782337098744954,-60.358403959943466
1196.0,-63.58209612493256,-61.59804940283124,-61.0465722873943,-60.47474724485649,-60.56689131457054
1197.0,-63.12390227686258,-62.67308118987583,-61.49682574026182,-59.8665804357695,-60.44323097808423
1198.0,-62.80619384931101,-62.21165759306871,-60.551936242572246,-60.553509307119214,-59.88631109944502
1199.0,-63.249309155318095,-62.43074792727558,-60.632045553538944,-59.936812172346386,-60.798352292919105
1200.0,-62.87295498446568,-61.857577248922496,-60.181350951241555,-60.55673788466756,-60.57875915088958
1201.0,-63.891791575979774,-61.31993634636514,-60.710762745931326,-60.66276172954547,-60.17726067652926
1202.0,-62.98142885381395,-61.70906261173708,-61.00640141708565,-59.92611632356131,-60.180962503429036
1203.0,-63.15643946034118,-62.40230717820781,-60.73402318467649,-60.349611409155834,-60.17721694655819
1204.0,-63.424872191862136,-61.217203242172246,-61.061623472554885,-59.64399598139168,-59.95369042965092
1205.0,-63.733225370538726,-62.57474472744996,-61.47156112965562,-60.628055847079416,-60.61942240119949
1206.0,-62.98015546342117,-62.85686395875315,-60.79037920217983,-60.73465866264475,-59.20980713749063
1207.0,-64.198217252178,-61.49588206560819,-61.09442525418373,-59.73180763592349,-59.90309281877477
1208.0,-61.731481888515695,-61.28943849445261,-60.23365676197022,-61.054128421492074,-59.20974382151701
1209.0,-63.24788032285627,-62.08011368860404,-60.6627391664107,-59.85986777473652,-61.76507708443898
1210.0,-62.53132327378547,-61.67054668659566,-59.76043329150848,-60.245869490615185,-59.82276808223057
1211.0,-62.25662070570626,-61.46579030900601,-59.51098394642565,-61.128611324382106,-59.478096917743734
1212.0,-63.06310557451624,-61.81571355178005,-60.65172447151847,-59.620915734154174,-59.63234014929581
1213.0,-63.84485121699914,-62.3648303586433,-60.8856919680753,-59.8802362477993,-59.75416829030016
1214.0,-63.672793673150345,-61.40526435310086,-61.06621119124631,-60.60787938333099,-59.595892454004485
1215.0,-63.414864844788916,-61.24591908054868,-60.51785403106197,-59.86209797580124,-59.80660840222652
1216.0,-63.13607777934892,-61.93275960505452,-61.28015907842199,-61.18818377411201,-61.022983570456304
1217.0,-63.44396724437277,-61.85155665508351,-60.834668490187255,-59.972415990963064,-59.688669874130206
1218.0,-63.11778915000559,-61.777075167039484,-61.1291356590218,-60.98911867713607,-59.898005903718385
1219.0,-63.507357977825194,-62.42982884352134,-60.647271263603024,-60.12403514476088,-60.6451501332258
1220.0,-63.252507574505735,-62.09564688529602,-60.279270281760695,-60.5633428991904,-60.42168189468447
1221.0,-62.80195320792706,-61.42379507161553,-60.29675563619747,-61.03256866758968,-59.85578227092379
1222.0,-62.54048287913462,-61.30146150819173,-60.358772859916954,-59.96969828908678,-60.353699882417516
1223.0,-63.35482880277002,-61.78812606831184,-60.20268444604409,-60.00495866657821,-60.81429717446676
1224.0,-63.325445950639974,-61.5002224728523,-60.976337644109904,-59.662307267564614,-60.35151975585678
1225.0,-62.75772442853906,-61.89905021401667,-60.175231789831436,-60.674554105643445,-59.92927855088628
1226.0,-62.71175995180889,-62.107429035701514,-61.672849636280866,-60.50572982232595,-60.48321510489396
1227.0,-63.555540085957965,-62.06578879888411,-60.77164505132022,-60.14638839875342,-59.91748467972842
1228.0,-62.65149179542865,-61.766256812984096,-61.56810752269826,-59.777146976263374,-59.410740827728915
1229.0,-62.726972124406,-60.68530787548749,-61.70443956510315,-59.63056982113106,-60.245576161308854
1230.0,-62.93873084453742,-61.559110967521725,-61.60574724263983,-60.67348041338849,-60.104329891185294
1231.0,-64.06704428126461,-61.62209502752387,-60.6474797756518,-61.181733345849565,-59.85637998267816
1232.0,-62.403059973124215,-61.625454175382025,-61.27753663738211,-60.00164448069265,-59.65641789848999
1233.0,-63.65419541065956,-62.02666379011798,-60.59379803609493,-61.181750966447346,-59.64740200942346
1234.0,-62.91099468885551,-62.1833286782476,-62.078993894930115,-60.924654173604566,-60.615407656486326
1235.0,-63.083159321053635,-62.77501642778938,-61.969562055899644,-59.446942398762324,-60.23277849083068
1236.0,-63.21219237350331,-62.47138296567915,-60.96519416113083,-60.76358686888814,-60.09459087340412
1237.0,-62.88389379735076,-61.7755653527361,-60.447456680692646,-59.69571018711548,-60.21423571429803
1238.0,-62.98454220142242,-62.71904652133841,-60.67445326385235,-60.89584489405246,-59.60817640281197
1239.0,-63.6905644718838,-61.62688577561432,-60.978130454004265,-59.608071973067176,-58.85449953449629
1240.0,-63.72733976873046,-62.23572359598694,-61.01362606307423,-59.846449040465636,-60.36636852310522
1241.0,-63.755686606066874,-62.42697645764034,-60.46265913371578,-60.44749302280944,-59.73469191010477
1242.0,-63.67617668773435,-61.77712221977917,-60.84550955496754,-60.52748735427257,-59.78699754713513
1243.0,-63.62285831614619,-61.61379837958652,-60.75575669301552,-60.27113075785488,-60.150971717730016
1244.0,-63.13930580787312,-62.038810956549504,-61.41195183933548,-60.56308314580344,-58.88389280214299
1245.0,-63.57849763900198,-61.408974023394904,-60.97148542226044,-59.86117037496042,-59.99061648535606
1246.0,-64.00014821828461,-63.06770240116202,-61.419629441252305,-59.19458867668962,-58.82001510168306
1247.0,-63.4920326650016,-61.94466230618625,-60.735257159062904,-59.95307061547549,-59.93721110184649
1248.0,-62.59239307764532,-61.730837540436866,-61.56375577890769,-59.74907415903453,-59.843300194326
1249.0,-62.912304864119164,-61.492208064120625,-61.0427026732648,-60.30271793285324,-58.78301210272003
1250.0,-63.101649509185634,-62.05469693408751,-61.32652855040325,-59.87313000672859,-60.18371017348292
1251.0,-63.80534051009613,-61.461250856974225,-61.372951296050616,-60.279207184067445,-60.87042950237963
1252.0,-62.61789311050739,-61.273259327068075,-61.737103415581466,-59.876517279826565,-59.12312942571217
1253.0,-63.58722865906231,-62.11163955118059,-61.08590569819274,-59.78758537360947,-59.75332381689411
1254.0,-62.87934532450747,-62.632239975170435,-61.10364198232786,-60.269362826174294,-60.238125260514245
1255.0,-63.183006727839384,-61.69280213494159,-61.71690890820654,-59.84583656189615,-59.755015212997584
1256.0,-62.61401251696448,-61.51951088227314,-61.18183598374626,-59.52751892246026,-59.519713993064826
1257.0,-63.18381935336281,-61.678927185330956,-60.41462850403556,-58.98059961993065,-59.77670568152407
1258.0,-63.12178320583213,-62.400977571865496,-61.33134743495916,-60.70830885766318,-59.987363415959855
1259.0,-62.66153684336142,-62.722394410093045,-60.65151075497262,-60.42671740417364,-59.18407755874909
1260.0,-62.1907982970901,-62.2035131630793,-60.47337561470354,-59.750172429266975,-60.265021545431644
1261.0,-63.681387924250956,-62.822539657421125,-61.420177055869,-59.99126962149836,-59.08640461586681
1262.0,-63.1174261337315,-62.37678414447681,-60.71472691846822,-60.03465852120731,-59.23333522989086
1263.0,-61.74594695653618,-61.7839724731779,-60.43115499548009,-59.750419985692496,-60.24942416214722
1264.0,-63.13696548595051,-62.12503224955226,-60.328858747768344,-60.135335588257185,-60.75750739517982
1265.0,-63.81984568857164,-62.068515373306646,-59.95723471829108,-60.221319648497605,-60.416988669655886
1266.0,-63.41028261613608,-61.25735734216023,-61.75915934284645,-60.32156705579324,-59.826116397310344
1267.0,-62.88964580288202,-62.44138152344749,-60.88485606678902,-60.904002977256454,-60.447965756334355
1268.0,-63.0314933280127,-62.49393755393385,-61.03779945630735,-60.02703768151297,-60.604231703404494
1269.0,-63.84826632937198,-62.19054933290635,-60.90477127195887,-60.35617063574276,-60.11059334500801
1270.0,-63.169054766695275,-61.40840989637142,-60.566777137905085,-60.00486796456472,-60.06621172116534
1271.0,-62.92321895697558,-62.20563689837231,-61.29012095619057,-60.083641546223355,-60.20224352576444
1272.0,-63.14606834717161,-61.168911453514696,-61.8307847798873,-59.99829187424434,-61.350529718839354
1273.0,-62.29849715902769,-62.033932104698955,-60.593175910530036,-60.953297946367535,-59.45380544422349
1274.0,-62.87964647543017,-61.6893125443013,-61.33675625955369,-59.107239632478716,-60.391088034363335
1275.0,-63.215991019873236,-63.001222706486075,-60.60739645033282,-60.05649052735366,-59.00521777163082
1276.0,-62.65251887482834,-61.84963064136894,-60.46917768497261,-59.93151200991885,-59.116915865606025
1277.0,-62.26439666583891,-62.368734531090475,-61.196747408247454,-61.02408833490054,-60.33038271775827
